ProductOption.SBQQ__OptionalSKU__c,Account.Owner.Role.RolePath,Opportunity.IsWon,Quote.SBQQ__Status__c,Is Primary Quote?,Account.ShippingLongitude,Additional Disc. (%),Segment Index,Quote.SBQQ__PartnerDiscount__c,Prorated List Price,Account Name,Account.BillingCity,Account.BillingCountry,Account.BillingGeocodeAccuracy,Account.BillingLatitude,Account.BillingLongitude,Account.BillingPostalCode,Account.BillingState,Account.BillingStreet,Account.Id,Account.Owner.Name,Account.Owner.Role.Name,Account.Owner.Role.ParentRoleId,Account.Owner.Role.Roles,Account.Owner.UniqueUserName,Account.PhotoUrl,Account.SBQQ__AssetQuantitiesCombined__c,Account.SBQQ__ContractCoTermination__c,Account.SBQQ__CoTermedContractsCombined__c,Account.SBQQ__CoTerminationEvent__c,Account.SBQQ__IgnoreParentContractedPrices__c,Account.SBQQ__PreserveBundle__c,Account.SBQQ__PriceHoldEnd__c,Account.SBQQ__PriceHoldEnd__c (Day),Account.SBQQ__PriceHoldEnd__c (Epoch days),Account.SBQQ__PriceHoldEnd__c (Epoch seconds),Account.SBQQ__PriceHoldEnd__c (Hour),Account.SBQQ__PriceHoldEnd__c (Minute),Account.SBQQ__PriceHoldEnd__c (Month),Account.SBQQ__PriceHoldEnd__c (Quarter),Account.SBQQ__PriceHoldEnd__c (Second),Account.SBQQ__PriceHoldEnd__c (Week),Account.SBQQ__PriceHoldEnd__c (Year),Account.SBQQ__RenewalModel__c,Account.SBQQ__RenewalPricingMethod__c,Account.ShippingCity,Account.ShippingCountry,Account.ShippingGeocodeAccuracy,Account.ShippingLatitude,Account.ShippingPostalCode,Account.ShippingState,Account.ShippingStreet,Additional Disc.,Additional Disc. (Amt),Additional Quantity,Allow Asset Refunds,Approvals.Approver.UniqueUserName,Approvals.SubmittedBy.UniqueUserName,Batch Quantity,Billing Frequency,Billing Type,Bundled,Carry-Over Line,Charge Type,Component Cost,Component Discounted By Package,Component List Total,Component Net Total,Component Percent of Total Scope,Component Uplifted By Package,Component Visibility,Compound Discount (%),Configuration Required,Cost Editable,Customer Total,Customer Unit Price,Default Subscription Term,Deleted,Description,Discount Schedule Type,Distributor Discount,Dynamic Option ID,Effective Quantity,Existing,Generate Contracted Price,Gross Profit,Hidden,Incomplete,Line Item Name,List Total,List Unit Price,Markup,Markup (%),Markup (Amt),Maximum List Unit Price,Minimum List Unit Price,Net Total,Net Unit Price,Non Discountable,Non Partner Discountable,Number,Opportunity Name,Opportunity owner,Opportunity.AccountId,Opportunity.Amount,Opportunity.ForecastCategory,Opportunity.ForecastCategoryName,Opportunity.HasOpenActivity,Opportunity.HasOverdueTask,Opportunity.Id,Opportunity.IsClosed,Opportunity.Owner.Name,Opportunity.Owner.Role.Name,Opportunity.Owner.Role.ParentRoleId,Opportunity.Owner.Role.RolePath,Opportunity.Owner.Role.Roles,Opportunity.Owner.UniqueUserName,Opportunity.Probability,Opportunity.SBQQ__Contracted__c,Opportunity.SBQQ__CreateContractedPrices__c,Opportunity.SBQQ__Ordered__c,Opportunity.SBQQ__QuotePricebookId__c,Opportunity.SBQQ__Renewal__c,Opportunity.StageName,Option Discount (%),Option Discount (Amt),Option Level,Option Type,Optional,Original Price,Original Quantity,Original Unit Cost,Owner.FullPhotoUrl,Owner.Name,Owner.Role.DeveloperName,Owner.Role.Hierarchy_RoleNames,Owner.Role.Name,Owner.Role.ParentRole.DeveloperName,Owner.Role.ParentRole.Name,Owner.Role.ParentRoleId,Owner.Role.RoleNames,Owner.Role.RoleNamesPath,Owner.Role.RolePath,Owner.Role.Roles,Owner.SmallPhotoUrl,Owner.Username,Owner.UserRoleId,Package,Package Cost,Package List Total,Package Product Code,Package Product Description,Package Total,Partner Discount,Partner Total,Partner Unit Price,Percent of Total (%),Percent of Total Base,Percent of Total Category,Percent of Total Scope,Percent of Total Target Price,Previous Segment Regular Price,Previous Segment Uplift,Price Editable,Pricing Method,Pricing Method Editable,Prior Quantity,Product Code,Product Family,Product Name,Product Option,ProductOption.Id,ProductOption.Name,Prorate Multiplier,Prorated Unit Price,Quantity,Quote,Quote Name,Quote.Id,Quote.IsDeleted,Quote.SBQQ__AdditionalDiscountAmount__c,Quote.SBQQ__AverageCustomerDiscount__c,Quote.SBQQ__AveragePartnerDiscount__c,Quote.SBQQ__BillingCity__c,Quote.SBQQ__BillingCountry__c,Quote.SBQQ__BillingFrequency__c,Quote.SBQQ__BillingName__c,Quote.SBQQ__BillingPostalCode__c,Quote.SBQQ__BillingState__c,Quote.SBQQ__BillingStreet__c,Quote.SBQQ__ContractingMethod__c,Quote.SBQQ__CustomerAmount__c,Quote.SBQQ__CustomerDiscount__c,Quote.SBQQ__DaysQuoteOpen__c,Quote.SBQQ__DeliveryMethod__c,Quote.SBQQ__DistributorDiscount__c,Quote.SBQQ__DocumentStatus__c,Quote.SBQQ__EmailTemplateId__c,Quote.SBQQ__GenerateContractedPrice__c,Quote.SBQQ__Introduction__c,Quote.SBQQ__Key__c,Quote.SBQQ__LineItemCount__c,Quote.SBQQ__LineItemsGrouped__c,Quote.SBQQ__LineItemsPrinted__c,Quote.SBQQ__ListAmount__c,Quote.SBQQ__MarkupRate__c,Quote.SBQQ__NetAmount__c,Quote.SBQQ__Notes__c,Quote.SBQQ__Opportunity2__c,Quote.SBQQ__Ordered__c,Quote.SBQQ__PaymentTerms__c,Quote.SBQQ__PricebookId__c,Quote.SBQQ__QuoteProcessId__c,Quote.SBQQ__QuoteTemplateId__c,Quote.SBQQ__RegularAmount__c,Quote.SBQQ__SalesRep__c,Quote.SBQQ__ShippingCity__c,Quote.SBQQ__ShippingCountry__c,Quote.SBQQ__ShippingName__c,Quote.SBQQ__ShippingPostalCode__c,Quote.SBQQ__ShippingState__c,Quote.SBQQ__ShippingStreet__c,Quote.SBQQ__SubscriptionTerm__c,Quote.SBQQ__TargetCustomerAmount__c,Quote.SBQQ__TotalCustomerDiscountAmount__c,Quote.SBQQ__Type__c,Quote.SBQQ__WatermarkShown__c,Record ID,Regular Total,Regular Unit Price,Renewal,Segment Key,Segment Label,SKU.Description,SKU.Family,SKU.Id,SKU.Name,SKU.ProductCode,Special Price,Special Price Description,Special Price Type,Subscribed Asset IDs,Subscription Pricing,Subscription Term,Tax code,Taxable,Term Discount,Total Discount (%),Total Discount (Amt),Unit Cost,Unprorated Net Price,Upgraded Quantity,Uplift,Uplift (Amt),Volume Discount,Account.CreatedDate,Account.LastActivityDate,Account.LastModifiedDate,Account.LastReferencedDate,Account.LastViewedDate,Created Date,CreatedDateBuckets,Effective End Date,Effective Start Date,End Date,Last Modified Date,Opportunity.CloseDate,Opportunity.CreatedDate,Opportunity.LastActivityDate,Opportunity.LastModifiedDate,Opportunity.LastReferencedDate,Opportunity.LastViewedDate,Quote.CreatedDate,Quote.LastActivityDate,Quote.LastModifiedDate,Quote.LastReferencedDate,Quote.LastViewedDate,Quote.SBQQ__EndDate__c,Quote.SBQQ__ExpirationDate__c,Quote.SBQQ__FirstSegmentTermEndDate__c,Quote.SBQQ__StartDate__c,QuoteEndDateBuckets,Start Date
"",,,Approved,true,0.000000000000000,0%,0,0.00,0.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,107579.71,false,497788.15,493388.15,,false,,0.000,false,false,$0,0.00,1,false,Complete Threat Platform Solution is a comprehensive package that provides advanced defenses that investigate and contain zero-day threats and sophisticated attacks across multiple avenues.,,0.00,,1.00,false,,0.00,false,false,QL-0001300,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,true,true,1,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,0,,false,0.00,0.00,0.00,,,,,,,,,,,,,,,,true,107579.71,497788.15,,,493388.15,0.00,0.00,0.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,,,,12.0000,0.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INtMAM,0.00,0.00,false,,,,,,,,0.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
"",,,Approved,true,0.000000000000000,10%,0,0.00,15000.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,"$1,500",0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$13,500",13500.00,12,false,"Advanced Correlation Engine with Enterprise Security Manager to identify and score threat events in real time, using both rule- and risk-based logic.",,0.00,,1.00,false,,2712.86,false,false,QL-0001301,15000.00,15000.00,0.00,0.00,0.00,0.00,0,13500.00,13500.00,false,false,2,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,15000.00,1.00,10787.14,,,,,,,,,,,,,,,,false,10787.14,15000.00,,,13500.00,0.00,13500.00,13500.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,,,,1.0000,15000.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INuMAM,15000.00,15000.00,false,,,,,,,,15000.00,,,,Fixed Price,0,,false,0.00,10.000,1500.00,10787.14,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMoIAK,,,Approved,true,0.000000000000000,0%,0,0.00,12000.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,"$2,400",2400.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$9,600",9600.00,12,false,"ePolicy Orchestrator  (ePO) is the most advanced, extensible, and scalable centralized security management software in the industry.",,0.00,,1.00,false,,414.97,false,false,QL-0001302,12000.00,12000.00,0.00,0.00,0.00,0.00,0,9600.00,9600.00,false,false,3,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,12000.00,1.00,9185.03,,,,,,,,,,,,,,,,false,9185.03,12000.00,,,9600.00,0.00,9600.00,9600.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5VMAQ,a2VB00000009h5VMAQ,PO-000022,1.0000,12000.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INvMAM,12000.00,12000.00,false,,,,Software,01tB0000000UqMoIAK,ePolicy Orchestrator,SM-001,12000.00,,,,Fixed Price,0,,false,0.00,20.000,2400.00,9185.03,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMpIAK,,,Approved,true,0.000000000000000,0%,0,0.00,8000.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$500,500.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$7,500",7500.00,12,false,"Threat Intelligence Exchange optimizes threat detection and response by closing the gap from malware encounter to containment from days, weeks, and months down to milliseconds.",,0.00,,1.00,false,,1116.60,false,false,QL-0001303,8000.00,8000.00,0.00,0.00,0.00,0.00,0,7500.00,7500.00,false,false,4,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,8000.00,1.00,6383.40,,,,,,,,,,,,,,,,false,6383.40,8000.00,,,7500.00,0.00,7500.00,7500.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5WMAQ,a2VB00000009h5WMAQ,PO-000023,1.0000,8000.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INwMAM,8000.00,8000.00,false,,,,Software,01tB0000000UqMpIAK,Threat Intelligence Exchange,SM-002,8000.00,,,,Fixed Price,0,,false,0.00,6.250,500.00,6383.40,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqNLIA0,,,Approved,true,0.000000000000000,0%,0,0.00,0.15,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,,false,false,Usage,0.00,false,0.00,0.00,,false,,0.000,false,false,$0,0.15,12,false,Intelligent Network Monitoring combines traditional endpoint software protection with consumption based cloud machine learning and artificial intelligence analyzing real-time network data.,,0.00,,1.00,false,,0.05,false,false,QL-0001304,0.15,0.15,0.00,0.00,0.00,0.00,0,0.15,0.15,false,false,5,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,0.15,1.00,0.10,,,,,,,,,,,,,,,,false,0.10,0.15,,,0.15,0.00,0.15,0.15,0.000,,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5pMAA,a2VB00000009h5pMAA,PO-000042,1.0000,0.15,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INxMAM,0.15,0.15,false,,,,Software,01tB0000000UqNLIA0,Network Penetration Tests,SM-005,0.15,,,,Fixed Price,0,,false,0.00,0.000,0.00,0.10,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
"",,,Approved,true,0.000000000000000,0%,0,0.00,1188.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$1,188",1188.00,1,false,VirusScan Enterprise safeguards systems and files from viruses and other security risks.,Slab,0.00,,1.00,false,,1123.09,false,false,QL-0001305,1188.00,99.00,0.00,0.00,0.00,0.00,0,1188.00,1188.00,false,false,6,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,99.00,1.00,64.91,,,,,,,,,,,,,,,,false,64.91,1188.00,,,1188.00,0.00,1188.00,1188.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,,,,12.0000,1188.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INyMAM,1188.00,1188.00,false,,,,,,,,99.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,64.91,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMZIA0,,,Approved,true,0.000000000000000,0%,0,0.00,1800.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$360,000",1800.00,1,false,Embedded Control provides antivirus technology to make devices resilient to malware attacks.,,0.00,,200.00,false,,340142.24,false,false,QL-0001306,360000.00,150.00,0.00,0.00,0.00,0.00,0,360000.00,1800.00,false,false,7,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,150.00,200.00,99.29,,,,,,,,,,,,,,,,false,19857.76,360000.00,,,360000.00,0.00,360000.00,1800.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5PMAQ,a2VB00000009h5PMAQ,PO-000016,12.0000,1800.00,200.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009INzMAM,360000.00,1800.00,false,,,,Software,01tB0000000UqMZIA0,Embedded Control,EP-002,150.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,99.29,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMbIAK,,,Approved,true,0.000000000000000,0%,0,0.00,600.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,$600,600.00,1,false,Endpoint Threat Defense secures patient-zero attacks at the first sign of malicious activity and immediately shares threat intelligence across components to protect all endpoints in your enterprise.,,0.00,,1.00,false,,563.91,false,false,QL-0001307,600.00,50.00,0.00,0.00,0.00,0.00,0,600.00,600.00,false,false,8,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,50.00,1.00,36.09,,,,,,,,,,,,,,,,false,36.09,600.00,,,600.00,0.00,600.00,600.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5QMAQ,a2VB00000009h5QMAQ,PO-000017,12.0000,600.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009IO0MAM,600.00,600.00,false,,,,Software,01tB0000000UqMbIAK,Endpoint Threat Defense,EP-006,50.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,36.09,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMSIA0,,,Approved,true,0.000000000000000,0%,0,0.00,1200.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,123.87,false,2400.00,2400.00,,false,,0.000,false,false,"$1,200",1200.00,1,false,Data Control Manager is a best in class data protection platform that includes asset management and control.,,0.00,,1.00,false,,1121.12,false,false,QL-0001308,1200.00,100.00,0.00,0.00,0.00,0.00,0,1200.00,1200.00,false,false,9,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,1,Component,false,100.00,1.00,78.88,,,,,,,,,,,,,,,,true,202.75,3600.00,,,3600.00,0.00,1200.00,1200.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5KMAQ,a2VB00000009h5KMAQ,PO-000011,12.0000,1200.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009IO1MAM,1200.00,1200.00,false,,,,Software,01tB0000000UqMSIA0,Data Control Manager,DP-004,100.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,78.88,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
01tB0000000UqMUIA0,,,Approved,true,0.000000000000000,0%,0,0.00,1200.00,,,,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,$0,0.00,0.00,false,,,0.00,Monthly,Arrears,false,false,Recurring,0.00,false,0.00,0.00,,false,,0.000,false,false,"$1,200",1200.00,1,false,Data Loss Prevention (DLP) Endpoint helps to safeguard intellectual property and ensure compliance.,,0.00,,1.00,false,,1139.43,false,false,QL-0001309,1200.00,100.00,0.00,0.00,0.00,0.00,0,1200.00,1200.00,false,false,10,,,,0.00,,,,,,,,,,,,,0,,,,,,,0.00,0.00,2,Component,false,100.00,1.00,60.57,,,,,,,,,,,,,,,,false,60.57,1200.00,,,1200.00,0.00,1200.00,1200.00,0.000,List,,Quote,0.00,0.00,0.00,false,List,false,0.00,,,,a2VB00000009h5MMAQ,a2VB00000009h5MMAQ,PO-000013,12.0000,1200.00,1.00,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,497788.15,,,,,,,,12,0.00,4400.00,Quote,false,a2ZB00000009IO2MAM,1200.00,1200.00,false,,,,Software,01tB0000000UqMUIA0,DLP Endpoint,DP-006,100.00,,,,Fixed Price,0,,false,0.00,0.000,0.00,60.57,0.00,0.00,0.00,0.00,0.00,,,,,,2018-09-11T15:45:10.000Z,> 60 days,,2017-10-28,,2018-09-11T19:16:20.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28,> 60 days,
